orderdetail_key,order_id,product_id,customer_id,employee_id,shipper_id,order_date_key,shipped_date_key,quantity,unit_price,discount,revenue,product_name,category_name,list_price,supplier_id,supplier_name,supplier_country,customer_name,customer_region,customer_country,latitude,longitude,order_date,order_year,order_month,order_quarter,order_weekday,shipped_date,shipped_year,shipped_month,shipped_quarter,shipped_weekday,ship_delay_days
944,10605,71,51,1,2,19970721,19970729,15,21.5,0.05,306.375,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-07-21 00:00:00.000,1997,7,3,1,1997-07-29 00:00:00.000,1997,7,3,2,8
945,10606,4,81,4,3,19970722,19970731,20,22,0.2,352,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,TradiÃ§Ã£o Hipermercados,SP,Brazil,-14.235004,-51.92528,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-31 00:00:00.000,1997,7,3,4,9
946,10606,55,81,4,3,19970722,19970731,20,24,0.2,384,PÃ¢tÃ© chinois,Meat/Poultry,24,25,Ma Maison,Canada,TradiÃ§Ã£o Hipermercados,SP,Brazil,-14.235004,-51.92528,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-31 00:00:00.000,1997,7,3,4,9
947,10606,62,81,4,3,19970722,19970731,10,49.3,0.2,394.40000000000003,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,TradiÃ§Ã£o Hipermercados,SP,Brazil,-14.235004,-51.92528,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-31 00:00:00.000,1997,7,3,4,9
948,10607,7,71,5,1,19970722,19970725,45,30,0,1350,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
948,10607,7,71,5,1,19970722,19970725,45,30,0,1350,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
949,10607,17,71,5,1,19970722,19970725,100,39,0,3900,Alice Mutton,Meat/Poultry,39,7,Pavlova Ltd.,Australia,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
950,10607,33,71,5,1,19970722,19970725,14,2.5,0,35,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
951,10607,40,71,5,1,19970722,19970725,42,18.4,0,772.8,Boston Crab Meat,Seafood,18.4,19,New England Seafood Cannery,United States,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
952,10607,72,71,5,1,19970722,19970725,12,34.8,0,417.59999999999997,Mozzarella di Giovanni,Dairy Products,34.8,14,Formaggi Fortini s.r.l.,Italy,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-22 00:00:00.000,1997,7,3,2,1997-07-25 00:00:00.000,1997,7,3,5,3
953,10608,56,79,4,2,19970723,19970801,28,38,0,1064,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Toms SpezialitÃ¤ten,NULL,Germany,51.165691,10.451526,1997-07-23 00:00:00.000,1997,7,3,3,1997-08-01 00:00:00.000,1997,8,3,5,78
954,10609,1,18,7,2,19970724,19970730,3,18,0,54,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Du monde entier,NULL,France,46.227638,2.213749,1997-07-24 00:00:00.000,1997,7,3,4,1997-07-30 00:00:00.000,1997,7,3,3,6
955,10609,10,18,7,2,19970724,19970730,10,31,0,310,Ikura,Seafood,31,4,Tokyo Traders,Japan,Du monde entier,NULL,France,46.227638,2.213749,1997-07-24 00:00:00.000,1997,7,3,4,1997-07-30 00:00:00.000,1997,7,3,3,6
956,10609,21,18,7,2,19970724,19970730,6,10,0,60,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,Du monde entier,NULL,France,46.227638,2.213749,1997-07-24 00:00:00.000,1997,7,3,4,1997-07-30 00:00:00.000,1997,7,3,3,6
957,10610,36,41,8,1,19970725,19970806,21,19,0.25,299.25,Inlagd Sill,Seafood,19,17,Svensk SjÃ¶fÃ¶da AB,Sweden,La maison d'Asie,NULL,France,46.227638,2.213749,1997-07-25 00:00:00.000,1997,7,3,5,1997-08-06 00:00:00.000,1997,8,3,3,81
958,10611,1,91,6,2,19970725,19970801,6,18,0,108,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Wolski  Zajazd,NULL,Poland,51.919438,19.145136,1997-07-25 00:00:00.000,1997,7,3,5,1997-08-01 00:00:00.000,1997,8,3,5,76
959,10611,2,91,6,2,19970725,19970801,10,19,0,190,Chang,Beverages,19,1,Exotic Liquids,United Kingdom,Wolski  Zajazd,NULL,Poland,51.919438,19.145136,1997-07-25 00:00:00.000,1997,7,3,5,1997-08-01 00:00:00.000,1997,8,3,5,76
960,10611,60,91,6,2,19970725,19970801,15,34,0,510,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Wolski  Zajazd,NULL,Poland,51.919438,19.145136,1997-07-25 00:00:00.000,1997,7,3,5,1997-08-01 00:00:00.000,1997,8,3,5,76
961,10612,10,71,1,2,19970728,19970801,70,31,0,2170,Ikura,Seafood,31,4,Tokyo Traders,Japan,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-28 00:00:00.000,1997,7,3,1,1997-08-01 00:00:00.000,1997,8,3,5,73
962,10612,36,71,1,2,19970728,19970801,55,19,0,1045,Inlagd Sill,Seafood,19,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-28 00:00:00.000,1997,7,3,1,1997-08-01 00:00:00.000,1997,8,3,5,73
963,10612,49,71,1,2,19970728,19970801,18,20,0,360,Maxilaku,Confections,20,23,Karkki Oy,Finland,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-28 00:00:00.000,1997,7,3,1,1997-08-01 00:00:00.000,1997,8,3,5,73
964,10612,60,71,1,2,19970728,19970801,40,34,0,1360,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-28 00:00:00.000,1997,7,3,1,1997-08-01 00:00:00.000,1997,8,3,5,73
965,10612,76,71,1,2,19970728,19970801,80,18,0,1440,LakkalikÃ¶Ã¶ri,Beverages,18,23,Karkki Oy,Finland,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-07-28 00:00:00.000,1997,7,3,1,1997-08-01 00:00:00.000,1997,8,3,5,73
966,10613,13,35,4,2,19970729,19970801,8,6,0.1,43.2,Konbu,Seafood,6,6,Mayumi's,Japan,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1997-07-29 00:00:00.000,1997,7,3,2,1997-08-01 00:00:00.000,1997,8,3,5,72
967,10613,75,35,4,2,19970729,19970801,40,7.75,0,310,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,HILARION-Abastos,TÃ¡chira,Venezuela,6.42375,-66.58973,1997-07-29 00:00:00.000,1997,7,3,2,1997-08-01 00:00:00.000,1997,8,3,5,72
968,10614,11,6,8,3,19970729,19970801,14,21,0,294,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1997-07-29 00:00:00.000,1997,7,3,2,1997-08-01 00:00:00.000,1997,8,3,5,72
969,10614,21,6,8,3,19970729,19970801,8,10,0,80,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1997-07-29 00:00:00.000,1997,7,3,2,1997-08-01 00:00:00.000,1997,8,3,5,72
970,10614,39,6,8,3,19970729,19970801,5,18,0,90,Chartreuse verte,Beverages,18,18,Aux joyeux ecclÃ©siastiques,France,Blauer See Delikatessen,NULL,Germany,51.165691,10.451526,1997-07-29 00:00:00.000,1997,7,3,2,1997-08-01 00:00:00.000,1997,8,3,5,72
971,10615,55,90,2,3,19970730,19970806,5,24,0,120,PÃ¢tÃ© chinois,Meat/Poultry,24,25,Ma Maison,Canada,Wilman Kala,NULL,Finland,61.92411,25.748151,1997-07-30 00:00:00.000,1997,7,3,3,1997-08-06 00:00:00.000,1997,8,3,3,76
972,10616,38,32,1,2,19970731,19970805,15,263.5,0.05,3754.875,CÃ´te de Blaye,Beverages,263.5,18,Aux joyeux ecclÃ©siastiques,France,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-07-31 00:00:00.000,1997,7,3,4,1997-08-05 00:00:00.000,1997,8,3,2,74
973,10616,56,32,1,2,19970731,19970805,14,38,0,532,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-07-31 00:00:00.000,1997,7,3,4,1997-08-05 00:00:00.000,1997,8,3,2,74
974,10616,70,32,1,2,19970731,19970805,15,15,0.05,213.75,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-07-31 00:00:00.000,1997,7,3,4,1997-08-05 00:00:00.000,1997,8,3,2,74
975,10616,71,32,1,2,19970731,19970805,15,21.5,0.05,306.375,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-07-31 00:00:00.000,1997,7,3,4,1997-08-05 00:00:00.000,1997,8,3,2,74
976,10617,59,32,4,2,19970731,19970804,30,55,0.15,1402.5,Raclette Courdavault,Dairy Products,55,28,Gai pÃ¢turage,France,Great Lakes Food Market,OR,United States,37.09024,-95.712891,1997-07-31 00:00:00.000,1997,7,3,4,1997-08-04 00:00:00.000,1997,8,3,1,73
977,10618,6,51,1,1,19970801,19970808,70,25,0,1750,Grandma's Boysenberry Spread,Condiments,25,3,Grandma Kelly's Homestead,United States,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-01 00:00:00.000,1997,8,3,5,1997-08-08 00:00:00.000,1997,8,3,5,7
977,10618,6,51,1,1,19970801,19970808,70,25,0,1750,Grandma's Boysenberry Spread,Condiments,27,3,Grandma Kelly's Homestead,United States,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-01 00:00:00.000,1997,8,3,5,1997-08-08 00:00:00.000,1997,8,3,5,7
978,10618,56,51,1,1,19970801,19970808,20,38,0,760,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-01 00:00:00.000,1997,8,3,5,1997-08-08 00:00:00.000,1997,8,3,5,7
979,10618,68,51,1,1,19970801,19970808,15,12.5,0,187.5,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-01 00:00:00.000,1997,8,3,5,1997-08-08 00:00:00.000,1997,8,3,5,7
980,10619,21,51,3,3,19970804,19970807,42,10,0,420,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-04 00:00:00.000,1997,8,3,1,1997-08-07 00:00:00.000,1997,8,3,4,3
981,10619,22,51,3,3,19970804,19970807,40,21,0,840,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals,21,9,PB KnÃ¤ckebrÃ¶d AB,Sweden,MÃ¨re Paillarde,QuÃ©bec,Canada,56.130366,-106.346771,1997-08-04 00:00:00.000,1997,8,3,1,1997-08-07 00:00:00.000,1997,8,3,4,3
982,10620,24,42,2,3,19970805,19970814,5,4.5,0,22.5,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Laughing Bacchus Wine Cellars,BC,Canada,56.130366,-106.346771,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-14 00:00:00.000,1997,8,3,4,9
983,10620,52,42,2,3,19970805,19970814,5,7,0,35,Filo Mix,Grains/Cereals,7,24,G'day Mate,Australia,Laughing Bacchus Wine Cellars,BC,Canada,56.130366,-106.346771,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-14 00:00:00.000,1997,8,3,4,9
984,10621,19,38,4,2,19970805,19970811,5,9.2,0,46,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,Island Trading,Isle of Wight,United Kingdom,55.378051,-3.435973,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-11 00:00:00.000,1997,8,3,1,6
985,10621,23,38,4,2,19970805,19970811,10,9,0,90,TunnbrÃ¶d,Grains/Cereals,9,9,PB KnÃ¤ckebrÃ¶d AB,Sweden,Island Trading,Isle of Wight,United Kingdom,55.378051,-3.435973,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-11 00:00:00.000,1997,8,3,1,6
986,10621,70,38,4,2,19970805,19970811,20,15,0,300,Outback Lager,Beverages,15,7,Pavlova Ltd.,Australia,Island Trading,Isle of Wight,United Kingdom,55.378051,-3.435973,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-11 00:00:00.000,1997,8,3,1,6
987,10621,71,38,4,2,19970805,19970811,15,21.5,0,322.5,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,Island Trading,Isle of Wight,United Kingdom,55.378051,-3.435973,1997-08-05 00:00:00.000,1997,8,3,2,1997-08-11 00:00:00.000,1997,8,3,1,6
988,10622,2,67,4,3,19970806,19970811,20,19,0,380,Chang,Beverages,19,1,Exotic Liquids,United Kingdom,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1997-08-06 00:00:00.000,1997,8,3,3,1997-08-11 00:00:00.000,1997,8,3,1,5
989,10622,68,67,4,3,19970806,19970811,18,12.5,0.2,180,Scottish Longbreads,Confections,12.5,8,Specialty Biscuits Ltd.,United Kingdom,Ricardo Adocicados,RJ,Brazil,-14.235004,-51.92528,1997-08-06 00:00:00.000,1997,8,3,3,1997-08-11 00:00:00.000,1997,8,3,1,5
990,10623,14,25,8,2,19970807,19970812,21,23.25,0,488.25,Tofu,Produce,23.25,6,Mayumi's,Japan,Frankenversand,NULL,Germany,51.165691,10.451526,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-12 00:00:00.000,1997,8,3,2,5
991,10623,19,25,8,2,19970807,19970812,15,9.2,0.1,124.2,Teatime Chocolate Biscuits,Confections,9.2,8,Specialty Biscuits Ltd.,United Kingdom,Frankenversand,NULL,Germany,51.165691,10.451526,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-12 00:00:00.000,1997,8,3,2,5
992,10623,21,25,8,2,19970807,19970812,25,10,0.1,225,Sir Rodney's Scones,Confections,10,8,Specialty Biscuits Ltd.,United Kingdom,Frankenversand,NULL,Germany,51.165691,10.451526,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-12 00:00:00.000,1997,8,3,2,5
993,10623,24,25,8,2,19970807,19970812,3,4.5,0,13.5,GuaranÃ¡ FantÃ¡stica,Beverages,4.5,10,Refrescos Americanas LTDA,Brazil,Frankenversand,NULL,Germany,51.165691,10.451526,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-12 00:00:00.000,1997,8,3,2,5
994,10623,35,25,8,2,19970807,19970812,30,18,0.1,486,Steeleye Stout,Beverages,18,16,Bigfoot Breweries,United States,Frankenversand,NULL,Germany,51.165691,10.451526,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-12 00:00:00.000,1997,8,3,2,5
995,10624,28,78,4,2,19970807,19970819,10,45.6,0,456,RÃ¶ssle Sauerkraut,Produce,45.6,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,The Cracker Box,MT,United States,37.09024,-95.712891,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-19 00:00:00.000,1997,8,3,2,12
996,10624,29,78,4,2,19970807,19970819,6,123.79,0,742.74,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,The Cracker Box,MT,United States,37.09024,-95.712891,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-19 00:00:00.000,1997,8,3,2,12
997,10624,44,78,4,2,19970807,19970819,10,19.45,0,194.5,Gula Malacca,Condiments,19.45,20,Leka Trading,Singapore,The Cracker Box,MT,United States,37.09024,-95.712891,1997-08-07 00:00:00.000,1997,8,3,4,1997-08-19 00:00:00.000,1997,8,3,2,12
998,10625,14,2,3,1,19970808,19970814,3,23.25,0,69.75,Tofu,Produce,23.25,6,Mayumi's,Japan,Ana Trujillo Emparedados y helados,NULL,Mexico,23.634501,-102.552784,1997-08-08 00:00:00.000,1997,8,3,5,1997-08-14 00:00:00.000,1997,8,3,4,6
999,10625,42,2,3,1,19970808,19970814,5,14,0,70,Singaporean Hokkien Fried Mee,Grains/Cereals,14,20,Leka Trading,Singapore,Ana Trujillo Emparedados y helados,NULL,Mexico,23.634501,-102.552784,1997-08-08 00:00:00.000,1997,8,3,5,1997-08-14 00:00:00.000,1997,8,3,4,6
1000,10625,60,2,3,1,19970808,19970814,10,34,0,340,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Ana Trujillo Emparedados y helados,NULL,Mexico,23.634501,-102.552784,1997-08-08 00:00:00.000,1997,8,3,5,1997-08-14 00:00:00.000,1997,8,3,4,6
1001,10626,53,5,1,2,19970811,19970820,12,32.8,0,393.59999999999997,Perth Pasties,Meat/Poultry,32.8,24,G'day Mate,Australia,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-08-11 00:00:00.000,1997,8,3,1,1997-08-20 00:00:00.000,1997,8,3,3,9
1002,10626,60,5,1,2,19970811,19970820,20,34,0,680,Camembert Pierrot,Dairy Products,34,28,Gai pÃ¢turage,France,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-08-11 00:00:00.000,1997,8,3,1,1997-08-20 00:00:00.000,1997,8,3,3,9
1003,10626,71,5,1,2,19970811,19970820,20,21.5,0,430,Flotemysost,Dairy Products,21.5,15,Norske Meierier,Norway,Berglunds snabbkÃ¶p,NULL,Sweden,60.128161,18.643501,1997-08-11 00:00:00.000,1997,8,3,1,1997-08-20 00:00:00.000,1997,8,3,3,9
1004,10627,62,71,8,3,19970811,19970821,15,49.3,0,739.5,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-08-11 00:00:00.000,1997,8,3,1,1997-08-21 00:00:00.000,1997,8,3,4,10
1005,10627,73,71,8,3,19970811,19970821,35,15,0.15,446.25,RÃ¶d Kaviar,Seafood,15,17,Svensk SjÃ¶fÃ¶da AB,Sweden,Save-a-lot Markets,ID,United States,37.09024,-95.712891,1997-08-11 00:00:00.000,1997,8,3,1,1997-08-21 00:00:00.000,1997,8,3,4,10
1006,10628,1,7,4,3,19970812,19970820,25,18,0,450,Chai,Beverages,18,1,Exotic Liquids,United Kingdom,Blondesddsl pÃ¨re et fils,NULL,France,46.227638,2.213749,1997-08-12 00:00:00.000,1997,8,3,2,1997-08-20 00:00:00.000,1997,8,3,3,8
1007,10629,29,30,4,3,19970812,19970820,20,123.79,0,2475.8,ThÃ¼ringer Rostbratwurst,Meat/Poultry,123.79,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1997-08-12 00:00:00.000,1997,8,3,2,1997-08-20 00:00:00.000,1997,8,3,3,8
1008,10629,64,30,4,3,19970812,19970820,9,33.25,0,299.25,Wimmers gute SemmelknÃ¶del,Grains/Cereals,33.25,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Godos Cocina TÃ­pica,NULL,Spain,40.463667,-3.74922,1997-08-12 00:00:00.000,1997,8,3,2,1997-08-20 00:00:00.000,1997,8,3,3,8
1009,10630,55,39,1,2,19970813,19970819,12,24,0.05,273.59999999999997,PÃ¢tÃ© chinois,Meat/Poultry,24,25,Ma Maison,Canada,KÃ¶niglich Essen,NULL,Germany,51.165691,10.451526,1997-08-13 00:00:00.000,1997,8,3,3,1997-08-19 00:00:00.000,1997,8,3,2,6
1010,10630,76,39,1,2,19970813,19970819,35,18,0,630,LakkalikÃ¶Ã¶ri,Beverages,18,23,Karkki Oy,Finland,KÃ¶niglich Essen,NULL,Germany,51.165691,10.451526,1997-08-13 00:00:00.000,1997,8,3,3,1997-08-19 00:00:00.000,1997,8,3,2,6
1011,10631,75,41,8,1,19970814,19970815,8,7.75,0.1,55.800000000000004,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,La maison d'Asie,NULL,France,46.227638,2.213749,1997-08-14 00:00:00.000,1997,8,3,4,1997-08-15 00:00:00.000,1997,8,3,5,1
1012,10632,2,86,8,1,19970814,19970819,30,19,0.05,541.5,Chang,Beverages,19,1,Exotic Liquids,United Kingdom,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1997-08-14 00:00:00.000,1997,8,3,4,1997-08-19 00:00:00.000,1997,8,3,2,5
1013,10632,33,86,8,1,19970814,19970819,20,2.5,0.05,47.5,Geitost,Dairy Products,2.5,15,Norske Meierier,Norway,Die Wandernde Kuh,NULL,Germany,51.165691,10.451526,1997-08-14 00:00:00.000,1997,8,3,4,1997-08-19 00:00:00.000,1997,8,3,2,5
1014,10633,12,20,7,3,19970815,19970818,36,38,0.15,1162.8,Queso Manchego La Pastora,Dairy Products,38,5,Cooperativa de Quesos 'Las Cabras',Spain,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-18 00:00:00.000,1997,8,3,1,3
1014,10633,12,20,7,3,19970815,19970818,36,38,0.15,1162.8,Queso Manchego La Pastora,Dairy Products,41.2,5,Cooperativa de Quesos 'Las Cabras',Spain,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-18 00:00:00.000,1997,8,3,1,3
1015,10633,13,20,7,3,19970815,19970818,13,6,0.15,66.3,Konbu,Seafood,6,6,Mayumi's,Japan,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-18 00:00:00.000,1997,8,3,1,3
1016,10633,26,20,7,3,19970815,19970818,35,31.23,0.15,929.0925,GumbÃ¤r GummibÃ¤rchen,Confections,31.23,11,Heli SÃ¼ÃŸwaren GmbH & Co. KG,Germany,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-18 00:00:00.000,1997,8,3,1,3
1017,10633,62,20,7,3,19970815,19970818,80,49.3,0.15,3352.4,Tarte au sucre,Confections,49.3,29,ForÃªts d'Ã©rables,Canada,Ernst Handel,NULL,Austria,47.516231,14.550072,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-18 00:00:00.000,1997,8,3,1,3
1018,10634,7,23,4,3,19970815,19970821,35,30,0,1050,Uncle Bob's Organic Dried Pears,Produce,30,3,Grandma Kelly's Homestead,United States,Folies gourmandes,NULL,France,46.227638,2.213749,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-21 00:00:00.000,1997,8,3,4,6
1018,10634,7,23,4,3,19970815,19970821,35,30,0,1050,Uncle Bob's Organic Dried Pears,Produce,33.1,3,Grandma Kelly's Homestead,United States,Folies gourmandes,NULL,France,46.227638,2.213749,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-21 00:00:00.000,1997,8,3,4,6
1019,10634,18,23,4,3,19970815,19970821,50,62.5,0,3125,Carnarvon Tigers,Seafood,62.5,7,Pavlova Ltd.,Australia,Folies gourmandes,NULL,France,46.227638,2.213749,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-21 00:00:00.000,1997,8,3,4,6
1020,10634,51,23,4,3,19970815,19970821,15,53,0,795,Manjimup Dried Apples,Produce,53,24,G'day Mate,Australia,Folies gourmandes,NULL,France,46.227638,2.213749,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-21 00:00:00.000,1997,8,3,4,6
1021,10634,75,23,4,3,19970815,19970821,2,7.75,0,15.5,RhÃ¶nbrÃ¤u Klosterbier,Beverages,7.75,12,Plutzer LebensmittelgroÃŸmÃ¤rkte AG,Germany,Folies gourmandes,NULL,France,46.227638,2.213749,1997-08-15 00:00:00.000,1997,8,3,5,1997-08-21 00:00:00.000,1997,8,3,4,6
1022,10635,4,49,8,3,19970818,19970821,10,22,0.1,198,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1997-08-18 00:00:00.000,1997,8,3,1,1997-08-21 00:00:00.000,1997,8,3,4,3
1023,10635,5,49,8,3,19970818,19970821,15,21.35,0.1,288.225,Chef Anton's Gumbo Mix,Condiments,21.35,2,New Orleans Cajun Delights,United States,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1997-08-18 00:00:00.000,1997,8,3,1,1997-08-21 00:00:00.000,1997,8,3,4,3
1024,10635,22,49,8,3,19970818,19970821,40,21,0,840,Gustaf's KnÃ¤ckebrÃ¶d,Grains/Cereals,21,9,PB KnÃ¤ckebrÃ¶d AB,Sweden,Magazzini Alimentari Riuniti,NULL,Italy,41.87194,12.56738,1997-08-18 00:00:00.000,1997,8,3,1,1997-08-21 00:00:00.000,1997,8,3,4,3
1025,10636,4,87,4,1,19970819,19970826,25,22,0,550,Chef Anton's Cajun Seasoning,Condiments,22,2,New Orleans Cajun Delights,United States,Wartian Herkku,NULL,Finland,61.92411,25.748151,1997-08-19 00:00:00.000,1997,8,3,2,1997-08-26 00:00:00.000,1997,8,3,2,7
1026,10636,58,87,4,1,19970819,19970826,6,13.25,0,79.5,Escargots de Bourgogne,Seafood,13.25,27,Escargots Nouveaux,France,Wartian Herkku,NULL,Finland,61.92411,25.748151,1997-08-19 00:00:00.000,1997,8,3,2,1997-08-26 00:00:00.000,1997,8,3,2,7
1027,10637,11,62,6,1,19970819,19970826,10,21,0,210,Queso Cabrales,Dairy Products,21,5,Cooperativa de Quesos 'Las Cabras',Spain,Queen Cozinha,SP,Brazil,-14.235004,-51.92528,1997-08-19 00:00:00.000,1997,8,3,2,1997-08-26 00:00:00.000,1997,8,3,2,7
1028,10637,50,62,6,1,19970819,19970826,25,16.25,0.05,385.9375,Valkoinen suklaa,Confections,16.25,23,Karkki Oy,Finland,Queen Cozinha,SP,Brazil,-14.235004,-51.92528,1997-08-19 00:00:00.000,1997,8,3,2,1997-08-26 00:00:00.000,1997,8,3,2,7
1029,10637,56,62,6,1,19970819,19970826,60,38,0.05,2166,Gnocchi di nonna Alice,Grains/Cereals,38,26,Pasta Buttini s.r.l.,Italy,Queen Cozinha,SP,Brazil,-14.235004,-51.92528,1997-08-19 00:00:00.000,1997,8,3,2,1997-08-26 00:00:00.000,1997,8,3,2,7
